Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
105b2a61-b592-43bf-b316-c2fc6ea2c0fc,Garmin Sleep Test,2bb4e22b-c056-4193-b277-735cad6b6f5b,A000

hrvSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,hrv
x5f7febc-69d553f4,25200000,1775606772000,2026-04-08T07:06:12.000+07:00,92
x5f7febc-69d553f4,25200000,1775607072000,2026-04-08T07:11:12.000+07:00,91
x5f7febc-69d553f4,25200000,1775607372000,2026-04-08T07:16:12.000+07:00,83
x5f7febc-69d553f4,25200000,1775607672000,2026-04-08T07:21:12.000+07:00,79
x5f7febc-69d553f4,25200000,1775607972000,2026-04-08T07:26:12.000+07:00,77
x5f7febc-69d553f4,25200000,1775608272000,2026-04-08T07:31:12.000+07:00,81
x5f7febc-69d553f4,25200000,1775608572000,2026-04-08T07:36:12.000+07:00,74
x5f7febc-69d553f4,25200000,1775608872000,2026-04-08T07:41:12.000+07:00,73
x5f7febc-69d553f4,25200000,1775609172000,2026-04-08T07:46:12.000+07:00,86
x5f7febc-69d553f4,25200000,1775609472000,2026-04-08T07:51:12.000+07:00,76
x5f7febc-69d553f4,25200000,1775609772000,2026-04-08T07:56:12.000+07:00,84
x5f7febc-69d553f4,25200000,1775610072000,2026-04-08T08:01:12.000+07:00,99
x5f7febc-69d553f4,25200000,1775610372000,2026-04-08T08:06:12.000+07:00,77
x5f7febc-69d553f4,25200000,1775610672000,2026-04-08T08:11:12.000+07:00,80
x5f7febc-69d553f4,25200000,1775610972000,2026-04-08T08:16:12.000+07:00,91
x5f7febc-69d553f4,25200000,1775611272000,2026-04-08T08:21:12.000+07:00,94
x5f7febc-69d553f4,25200000,1775611572000,2026-04-08T08:26:12.000+07:00,81
x5f7febc-69d553f4,25200000,1775611872000,2026-04-08T08:31:12.000+07:00,80
x5f7febc-69d553f4,25200000,1775612172000,2026-04-08T08:36:12.000+07:00,76
x5f7febc-69d553f4,25200000,1775612472000,2026-04-08T08:41:12.000+07:00,46
